id,brand,title,price,priceCurrency,description,specTableContent
314,,PC1031 10 Speed Chain with Powerlock,14.99,GBP,"Accurate shifting, excellent wear resistance, and superior durability. The SRAM PowerChain II wont let you down.10-speed SRAM and Shimano compatible chain Flush rivet improves strength and provides a quieter operation.Super narrow PowerLock connector closes without tools (one time use).Solid-riveted pins, grey inner and outer plates.Width 5.95mm, Length 114 links.Weight - 277g.",
214,,"16GB Kit (2 x 8GB) Vengeance RGB Pro DDR4 3000MHz, CL15, White, RGB LED, DIMM Memory",100.03,USD,"16GB Kit (2 x 8GB) Vengeance RGB Pro DDR4 3000MHz, CL15, White, RGB LED, DIMM Memory",
436,,Hamilton Khaki Pioneer Automatic Sapphire Crystal H78465553 Men's Watch,7.61E2,USD,"The historic Hamilton watches are best described as being a happy marriage between quintessential American soul and Swiss technology. The history of Hamilton begins in 1892 and almost immediately, it came to be associated with the American railroads. Another significant part of Hamilton history is its connections with the aviation industry of America. Today, the watches that bear this brand are known for their association with some big names such as Nicholas Ivanoff who represent the daring and courageous brand that Hamilton is.You almost expect the dials of these watches to glint back at you with a silky wink. The",
371,Sandisk,SanDisk 32GB Ultra Micro SDHC Class 10 48MB/s,29,AUD,"Today's mobile devices feature advanced photo and video capabilities, so you can record all of life's exciting moments. SanDisk Ultra microSDHC and microSDXC UHS-I memory cards allow you to capture, carry, and keep all those moments at your fingertips.Class 10 Speed Rating for Full HD Video CaptureThis memory card features Class 10 video rating for high-quality video recording, so you can capture Full HD without dropouts and stuttering. The cards allow you to store plenty of Full HD video files before you have to transfer files to your computer.Add Storage to Android Smartphones and TabletsSanDisk Ultra microSDHC and microSDXC UHS-I",
528,,"BenQ GW2480 23.8 inch LED IPS Monitor - Full HD, 5ms, Speakers",1.595E2,GBP,"Available at CCL: BenQ GW2480 23.8\"" Monitor. 1920 x 1080, LED Backlit IPS Panel. DisplayPort, HDMI and VGA",
175,,Kingston DDR4 4GB 2400Mhz Non ECC Laptop Memory (KVR24S17S6/4),7999,PKR,Memory Size: 4 GB Memory Technology: DDR4 SDRAM Memory Voltage: 1.20 V Number of Modules: 1 x 4 GB Memory Speed: 2400 MHz,
130,,Jabra Evolve 20 Special Edition Mono MS,,,"The Evolve 20 Special Edition is a headset that is made for both voice and music, provides excellent Passive Noise Cancellation (PNC) and is equipped with a state-of-the-art noise cancelling microphone. Add these factors to increased user-comfort and we are confident that this is a headset that users will really want to use – thereby also addressing the constant issue of UC-adoption.",
285,Brother,Brother HL-L6200DW Business Laser Printer,229.99,USD,"HL-L6200DW Business Laser Printer. The Brother HL-L6200DW monochrome laser printer is a great choice for busy offices and workgroups with higher print volumes that need a reliable printer with a low cost per page. Maximize your productivity with fast printing up to 48ppm and automatic two-sided printing, and help lower your operating costs with a super high-yield replacement toner cartridge. Reduce paper refills with a 520-sheet capacity paper tray that holds more than a ream of paper or for even greater paper capacity add optional trays for a total capacity of 1,610 sheets. Advanced security features help protect sensitive documents",
890,Canon,Canon Toner Gul 2.9k TYPE 718 - MF8330,1049,SEK,,
90,Swiss Military Hanowa,Swiss Military Hanowa06-4226.30.003.03 Immersion Uhr,244.95,EUR,Blue Swiss Made Chrono Diver with DayDate,
569,Maxxis,"Reifen Maxxis 27,5x2.60 Minion DHR II",54.60,EUR,Maxxis Minion DHR II,
234,,Genuine Canon 2617B001AA Black Toner Cartridge (CRG-120),$199.95,,Genuine Canon 2617B001AA Black Toner Cartridge for use in imageCLASS D1120/D1150/D1170/D1180/D1320/D1350/D1370,
70,,Sapca New Era NY Yankees MLB 9Fifty Cap,150,RON,,
623,,Xiaomi Redmi Note 8T 64GB - Moonshadow Grey,2190.00,SEK,"6.3\"" FHD+ (2340x1080) with Gorilla Glass 5 (Front/Back), Dual SIM, Snapdragon 665 Octa-core, 4GB RAM, 64GB Flash, Quad Camera System: 48Mpixel f/1.8 + 8Mpixel f/2.2 + 2Mpixel f/2.4 + 2Mpixel f/2.4 (Back), 13Mpixel f/2.0 (Front), microSD, Android 9.0 (Pie), 4000 mAh battery, 200 gram",
408,,"TP-LINK EAP225-Outdoor Omada AC1200 Wireless Access Point u2013 Waterproof, Dustproof, Lightening Protection, Seamless Roaming, Gigabit, PoE Powered, Free PoE Injector, Free Managing Software",69,USD,"EAP225-Outdoor supports simultaneous dual band speed of up to 1200Mbps. Outfitted with the latest 802.11ac Wave 2 MU-MIMO technology, EAP225-Outdoor can communicate with multiple clients at the same time which making it ideal for high density environment. Water proof enclosure. Durable, weatherproof enclosure for outdoor Wi-Fi applications Frequency Range: 2.4-2.4835GHz; Interface Available: Fast Ethernet (RJ-45) Port x 1u00efu00bcu02c6Support Passive PoEu00efu00bcu2030; System Requirement: Microsoft Windows 10/8/7/Vista/XP; Wireless Standards: IEEE 802.11n IEEE 802.11g IEEE 802.11b Up to 1200Mbps with 2u00d72 MU-MIMO technology. The EAP225-Outdoor provides stable wireless coverage at a range up to 200m+ at 2.4GHz and 300m+ at 5GHz in outdoor",
544,,Canon PG-40/CL-41 C/M/Y Ink Cartridge Multipack,530.0,SEK,Save on ink and enjoy the convenience of a multipack that includes a black and colour FINE cartridge,
609,,"ASUS ROG Strix X570-E Gaming, S-AM4",2399.00,DKK,"Bundkort, ATX, X570, DDR4, 2xPCIe 4.0 x16, SLI/CFX, 2x M.2, USB 3.2",
290,ASUS,ASUS TUF GAMING X570-PLUS,68978,,"AM4, AMD X570, 4xDDR4, Max:2666MHz, Max:128GB, 2xPCIE16 4.0, 3xPCIE1, 8xSATA3, 6xUSB3.2, 1xUSB3.2C, HDMI, RAID, 7.1, Gigabit, PS2:1 db, DisplayPort, ATX, SPDIF optikai kimenet, 2xM.2",
940,,DVR 16 canaux 1080P 1U H.265,270000,XOF,,
242,,Epson C13T636400 T6364 Yellow Ink 700ml,,,"Who wants to spend time thinking about their printer? It should just work. We've developed our inks and printers to work in harmony, so that they'll do just that and give you consistent and reliable results without any fuss. That's because we invest in extensive research, high-tech manufacturing facilities and put our products through rigorous tests.But naturally, we can't say the same for inks that we've not created. There's no assurance from Epson that so-called compatible inks or remanufactured cartridges will deliver.Are you willing to put yourself at risk of unreliable yields and poor prints? Or worse, the cartridges failing",
309,,UBIQUITI airMAX ac Sector Antenna 22dBi 45°,"183,75 €",EUR,"Ubiquiti AM‑5AC22‑45 airMAX ac Sector Antenna 5GHz, 22dBi, 45° 2X2MIMO, 2xRPSMA, for Rocket5ac",
626,Jabra,Jabra BIZ 2400 II QD NC Mono 3-1,199,USD,,
889,Shimano,Shimano Ultegra CS-R8000 11-Speed Cassette (Silver) (11-28T),72.99,USD,"This is the Shimano Ultegra CS-8000 11-Speed Cassette. Using Hyperglide sprockets with revised tooth profiles, the CS-8000 11-speed cassette features reduced wear and lightning quick shifts. Even under the most demanding gear changes you can expect improved shifting thanks to a rigid aluminum carrier to keep the cogs in check. The available ratio combinations (seen below) work extremely well with standard, compact or triple cranksets.Features:The CS-R8000 cassette meets durability requirements for E-MTB applications11-25T Specifications:Cassette Body Type: Shimano/SRAM 11 Speed RoadCassette Cogs: 11-12-13-14-15-16-17-19-21-23-25Drivetrain Speeds: 11Color: SilverWeight: 232 grams11-28T Specifications:Cassette Body Type: Shimano/SRAM 11 Speed RoadCassette Cogs: 11-12-13-14-15-17-19-21-23-25-28Drivetrain Speeds: 11Color: SilverWeight: 251",
830,ASUS,ASUS PRIME B365M-A (1151-V2) (D) (90MB10N0-M0EAY0),31890,,,
950,,ADATA XPG SX8200 Pro PCIe M.2 2280 256GB SSD,129,NZD,"M.2 2280 PCIe Gen3x4, 256GB capacity, Internal Solid State Drive, Read/write up to 3500/1200MB/s, Maximum 4K random read / write IOPS : up to 220K / 290K, 2nd Generation 64-layer 3D NAND Flash 5 year warranty",
951,,Genuine Xerox 106R01218 Cyan Toner Cartridge,$432.95,,Genuine Xerox 106R01218 Cyan Toner Cartridge for use in Phaser 6360,
131,,BMD ATEM Production Studio 4K,2425,SGD,"ATEM Production Studio 4K lets you connect up to 8 SD, HD or Ultra HD 4K video cameras, disk recorders and computers to do true broadcast quality work. You get all the features you expect from a professional switcher including chroma key, transitions, media pool, downstream keyers, audio mixer, multi view and the world's first 6G-SDI and HDMI 4K video connections.",
39,,"3M - PRIVACY FILTER LCD 27\"" 16:9",1868.75,SEK,"3M PRIVACY FILTER LCD 27\"" 16:9 (PF27.0W9) - Typ: Skärmskydd",
100,,MOQ25 16GB USB 3.0 DATATRAVELER,14.99,CAD,100 G3 CANADA RETAIL,
64,Jabra,Jabra Biz 2300 USB Mono Headset,84,GBP,USB ConnectivityLightweight Monaural DesignCertified for both Unified Communications and Skype for Business (SFB) platforms360 Degree unbreakable boom arm | Reinforced Kevlar cordPeakerStop and IntelliTone protectionDigital Sound Processing (DSP)In-Line Cord ControlAvailable in both Monaural and Binaural wearing stylesAccessories for the Jabra Biz 2300 Include:Leatherette ear cushionsFoam ear cushionsClipsCarry pouch,
871,,Adaptér na MacBook 30W Apple USB-C Power,,,,
136,,Seiko Basics Quartz Chronograaf SNDC31P1,199.00,EUR,Seiko Basics Quartz Chronograaf SNDC31P1,
415,,"Samsung Monitor LED LS24F350FHUXEN, Full HD, 16:9, 23.5 inch, 4 ms, negru",583.99,RON,Diagonala: 24 inchRezolutie optima: 1920 x 1080Luminozitate: 200 cd/m²Inclinare: 1°- 22.0°,
547,,Epson T0542 - Print cartridge - 1 x pigmented cyan,17.44,GBP,Epson T0542 - Print cartridge - 1 x pigmented cyan,
438,Epson,Epson Tintenpatrone cyan T 079 T 0792,,,Epson Tintenpatrone T 079 cyan- Inhalt: 1x 11ml,
127,Tag Heuer,Tag Heuer - F1 Chronograph Quartz on Steel Bracelet,1295.00,GBP,A men’s chronograph with blue sunray-brushed dial and very masculine 3-row steel bracelet. Quartz powered for ultimate precision and water resistant to 200 meters. Ready for anything.Movement -QuartzStrap -Stainless Steel BraceletCase Diameter - 43mmDial - Blue with Rhodium plated luminescent indexesBezel -Fixed made in Fine-brushed steel20 Bar Water ResistantApprox 24 month battery lifeCrystal -Sapphire2 years WarrantyFeatures:Date windowChronographScrew down crownTachymeter scaleStop-secondFast date correction,
39,,"3M - PRIVACY FILTER LCD 27\"" 16:9",1868.75,SEK,"3M PRIVACY FILTER LCD 27\"" 16:9 (PF27.0W9) - Typ: Skärmskydd",
737,,D'Addario 12-53 80/20 Bronze Acoustic Guitar Strings,5.49,USD,"D'Addario 80/20 Bronze Acoustic Strings80/20 Bronze, commonly referred to as brass, is the original acoustic string alloy selected by John D'Addario Sr. and John D'Angelico in the 1930s. 80/20 Bronze strings are popular for recording due to their crisp, deep and projecting tone and appeal to many traditionalists and vintage enthusiasts for their historical significance. All D'Addario acoustic strings are wound on a hexagonally shaped, high carbon steel core, resulting in long lasting, bright sounding tone with excellent intonation.Features:D'Addario's most popular acoustic gauge, ideal balance of tone and playabilityExtra-bright tone mixed with deep and projecting bottom endEnvironmentally friendly, corrosion resistant",
347,,TP-Link JetStream 8-Port Gigabit Smart PoE+ Switch with 2 SFP Slots,149.99,,"BackTP-Link T1500G-10MPSTP-LINK JetStream 8-Port GbE PoE + Smart SwitchTP-Link JetStream Gigabit Smart Switch T1500G-10MPS is equipped with 8 gigabit RJ45 ports and 2 SFP slots, all RJ45 Ports support the 802.3af/at (PoE+) standard with total PoE power budget of 116W and useful PoE power management features. The switch provides high performance, enterprise-level QoS, useful security strategies and rich layer 2 management features.TP-Link’s JetStream Gigabit Smart Switch T1500G-10MPS is especially designed for the small and medium business networks that require effi­cient network management. T1500G-10MPS comes with a comprehensive set of features, such as Link Aggregation Group, 802.1Q VLAN, Access Control Lists",
891,,LaCie Mobile Drive 4TB USB-C,619,PLN,,
952,,Fractal Design Node 804 HTPC Case - Black USB 3.0,,,Available @ CCL: Fractal Design Node 804 Home HTPC Case in Black with Window. Fits up to mATX motherboards,
452,,OKI 44844507 Style Cyan Compatible Toner,53.99,GBP,"OKI 44844507 Style Cyan Compatible Toner. Low Cost, High Quality Compatible Inks & Toners from LaserInk",
259,,Tissot T-Race Men's Black Rubber Strap Watch,530,GBP,"This men's sporting timepiece by Tissot, as part of the T-Race collection, features a bold black dial with three rose gold tone chronograph subdials, a date display at the 3-o-clock position, and co-ordinating hands and hour indexes. Boasting a rose gold plated case, this swiss made model also presents a tachymetre, and is finished with a black rubber strap, combining comfort with classic.",
647,Citizen,CITIZEN Promaster Aqualand BN2038-01L Men's Watch - Blue & Red,895.00,USD,"Ready, Set, Dive. An iconic name with a reinvented construction, the Citizen Promaster Aqualand ISO compliant watch with maximum depth memory, rapid ascent alarm, auto start dive mode and power reserve indicator with divers 200M, you won't want anything else when headed to the ocean. Stainless steel case compliment the ocean blue polyurethane strap and blue dial with blue and red bezel. Featuring our Eco-Drive technology – powered by light, any light. Never needs a battery.",
953,LG,"LG C7 Series OLED55C7P - 55\"" OLED Smart TV - 4K UltraHD",1395.00,USD,"(function() { var js = window.document.createElement(\""script\""); js.src = '//www.shopperapproved.com/seals/certificate.js'; js.type = \""text/javascript\""; document.getElementsByTagName(\""head\"")[0].appendChild(js); })();",
813,Apple,Apple Apple Lightning to VGA Adapter,75.00,AUD,Apple Lightning to VGA Adapter,
62,,Original Samsung CLT-K404S SU100A Toner schwarz 1.500 Seiten,53.9,EUR,,
872,,Evans EMAD Resonant 22-Inch Drum Head,48.99,USD,"Evans™ EMAD™ Heavyweight series features two plies of film. The combination of two identical plies of 10mil film provides maximum durability and a compressed attack while maintaining a wide dynamic range. The unparalleled industry standard Externally Mounted Adjustable Damping (EMAD) system allows the player to adjust attack and focus.For over 60 years, Evans has been an innovator in drumhead manufacturing and design. As the creator of the first synthetic drumhead and other revolutionary products such as EMAD, Hydraulics, and the UV1 series, Evans drumheads are designed with the intent of solving problems for drummers. Regarded for high quality and consistency",
664,,TUF Gaming M5 Optical USB RGB Gaming Mouse With Heavy-Duty Omron Switches,56.80,USD,"TUF Gaming M5 TUF Gaming M5 is a compact ambidextrous gaming mouse that delivers the comfort, performance, and reliability that gamers demand. It's ergonomic and lightweight for prolonged campaigns, with a high-precision optical sensor that gives you an edge in battle. Backed by 50-million-click Omron® switches and a specialized coating for exceptional durability, the M5 is validated for tough duty. It also features customizable ASUS Aura Sync RGB lighting so you can dominate in personalized style. Ambidextrous Ergonomic Design TUF Gaming M5 has a compact, ambidextrous form factor that's optimized for swift gameplay using claw or fingertip grip. Ergonomic and",
954,,"APC SMART-UPS (SMX), 3000VA, IEC(8), EXT BATT(0/10), SMART SLOT, LCD, 4U RACK/TWR, 3YR",3131.45,AUD,"Intelligent and efficient network power protection from entry level to scaleable runtime. Ideal UPS for servers, point-of-sale, routers, switches, hubs and other ...",
172,,"4TB My Passport, USB 3.2 Gen1, Portable, Black, External Hard Drive",143.22,USD,"Western Digital 4TB My Passport (WDBPKJ0040BBK-WESN). Every journey needs a passport. The My Passport drive is trusted, portable storage that gives you the confidence and freedom to drive forward in life. With a new, stylish design that fits in the palm of your hand, there’s space to store, organize, and share your photos, videos, music, and documents. Perfectly paired with WD Backup™ software and password protection, the My Passport drive helps keep your digital life's contents safe.",
829,,watch only time man Tissot Heritage T1184101105700,320.00,EUR,"Tissot Men's Time Only Watch from the Heritage Collection of the Visodat Line.Watch Name: Tissot Heritage Visodat.With 316L Round Shape Stainless Steel Case Size 40Mm With A Thickness Of 10.66Mm And Distance Between The Lugs Of 20Mm. Domed scratch-resistant sapphire. The dial is black with Arabic numerals. The strap is made of gray stainless steel with a jewel clasp. Swiss Made Watch With Swiss Movement, Quartz And Eol Quartz Power. Model: Eta F06.111. Battery: Renata 371 type. Functions: Eol (Battery End-Of-Life Indicator). Weight: 82 G. Waterproof watch up to 3 bar (30 meters / 100 feet). The reference is T1184101105700",
310,Maxxis,"Maxxis Assegai Pneu pliable 29x2.50\"" DD TR 3C MaxxGrip, black",55.99,EUR,,
442,Seiko,Seiko Quartz SNDC31P1 Chrono watch,188.56,GBP,Classic Steel & Cream Chrono on Brown Strap,
95,,Original Canon PFI-207BK Ink Cartridge - Black - Inkjet - TAA Compliance,195.95,CAD,"Genuine Canon inks, toner, and paper provide high quality and long lasting prints when you used in combination with our line of Canon printers. There are various types of ink, paper, and toner to fulfill your needs for printing documents and photos whether personally or professionally. Manufacturer:Canon, IncManufacturer Part Number:8789B001Manufacturer Website Address:http://www.usa.canon.comBrand Name:CanonProduct Series:PFIProduct Model:PFI-207BKProduct Name:PFI-207BK Ink CartridgeMarketing Information:Genuine Canon inks, toner, and paper provide high quality and long lasting prints when you used in combination with our line of Canon printers. There are various types of ink, paper, and toner to fulfill your needs for printing documents and photos",
563,Shimano,Shimano PD-R550 SPD-SL pedal black,55.19,EUR,"Shimano PD-R550 SPD-SL pedal blackRoad bike pedals in Tiagra quality. The low cost entry into the SPD-SL system.- Wide pedal platform for foot-pedal stability- Low maintenance sealed cartridge axle unit- Large binding target for quick engagement- Adjustable cleat tension with indicators- Use: Road Series- Model: PD-R550- SPD-SL: single sided- Pedal axle: Chromoly steel- Sealed mechanism: Yes- Release tension adjustable: Yes- Pedal body: Aluminum painted- Pedal body cover: Plastic- Cleats: SM-SH11, Cleats optional: SM-SH10/SM-SH12- Weight: 310g / pairDelivery: incl.cleats",
955,Neff,Neff B47CR32N0B Built In Oven,799.99,GBP,"Part Of Premium Collection 3With a generous 71 litre cavity, this single oven is perfect for cooking multiple dishes and is ideal for a three course meal or roast dinner. An integrated variable width grill with hot air grilling provides extra versatility when cooking up snacks and meals.Achieve perfect results thanks to a range of cooking functions which include specialist settings for pizzas, bread and braising. The programmable LCD screen with ShiftControl touch panel allows for ease of navigation through the menu and settings, and gives the oven a sleek, contemporary look.An innovative Slide&Hide door with SoftClose functionality conveniently slides",
956,,RF 24-240mm f/4-6.3 IS USM Lens,1679.00,NZD,The RF24-240mm f/4-6.3 IS USM is the ultimate all in one travel lens for the Canon Full Frame Mirrorless mount. This product is ideal for a wide range of users as an every day or travel lens.,
957,Hikvision,Hikvision DS-7208HQHI-K2/P 8 Channel TVI POC DVR & NVR Tribrid CCTV Recorder with Network and Mobile phone remote viewing,,,,
958,SANDISK,SanDisk Ultra Dual Drive m3.0 256GB Grey & Silver,280.14,TRY,"Marka:SANDISKArlk:5,2 gYkseklik:25,5 mmGenilik:11,8 mmDerinlik:30,2 mmDepolama scakl aral (Celsius):-10 - 70 Calma ss aral:0 - 35 CPaket arl:24,4 gAmbalaj derinlii:11,7 mmAmbalaj ykseklii:152,4 mmAmbalaj genilii:101,6 mmAmbalaj tipi:KabartForm faktr:Kaymalrn rengi:Siyah, Gm, TransparanAnahtarlk:EvetMacintosh balants:EvetDesteklenen Windows alma sistemleri:Windows 10,Windows 10 Education,Windows 10 Education x64,Windows 10 Enterprise,Windows 10 Enterprise x64,Windows 10 Home,Windows 10 Home x64,Windows 10 IOT Core,Windows 10 Pro,Windows 10 Pro x64,Windows 7,Windows 7 Enterprise,Windows 7 Enterprise x64,Windows 7 Home Basic,Windows 7 Home Basic x64,Windows 7 Home Premium,Windows 7 Home Premium x64,Windows 7 Professional,Windows 7 Professional x64,Windows 7 Starter,Windows 7 Starter x64,Windows 7 Ultimate,Windows 7 Ultimate x64,Windows 7 x64,Windows 8,Windows 8 Enterprise,Windows 8 Enterprise x64,Windows",
959,,Tissot Visodate Men's Stainless Steel Mesh Bracelet Watch,270,GBP,"As part of the Visodate collection, this men's Tissot timepiece boasts a classic round black dial, with date display at the 3-o-clock position, three sleek hands and silver tone hour indexes. A polished stainless steel case encapsulates this timeless watch, with scratch-resistant sapphire crystal, water resistancy up to 30 metres, and a smart mesh bracelet to complete.",
960,,"Corsair Vengeance LPXFekete DDR4, 2666MHz 8GB (1 x 8GB) memória",18100,HUF,"DDR4, 2666MHz 8GB 1 x 288 DIMM, Unbuffered, 16-18-18-35, Vengeance LPX Fekete Heat spreader, 1.2V, XMP 2.0, Supports 6th Intel® Core™ i5/i7",
961,SanDisk,SanDisk ExtremePRO CompactFlash CF 128GB 160MB/s Memory Card,359,AUD,"Industry-Leading Combination of Storage Capacity and Professional-Grade PerformanceGet high-capacity storage, faster shot-to-shot performance, and cinema-quality video with the SanDisk Extreme PRO CompactFlash Memory Card. With transfer speeds of up to 160MB/s, this card offers the fast, efficient performance you expect from the global leader in flash memory cards**. This industry-leading memory card is optimized for professional-grade video capture, with a minimum sustained write speed of 65MB/s for rich 4K and Full HD video. Capacities up to 128GB accommodate hours of video and thousands of high-resolution images. So you never miss a scene or shot, this memory card resists extreme temperatures,",
962,,"Western Digital Red 1TB 5400rpm 16MB SATA3 2,5""(WD10JFCX)",24510,HUF,,
963,Adata,XPG SX6000 Lite internal solid state drive 1000 GB PCI Express 3.0 3D TLC NVMe M.2 SSD,129.95,EUR,"(Solid, 3.0, 1000, 3D, Adata, Drive), Express, GB, Lite, M.2, NVMe, PCI, SSD, SX6000, State, TLC, XPG, drive, internal, solid, state",
964,,HIKVISION Intercom Series 2 2 Module Surface Mount,,,,
965,,Traveler´s Notebook Refill 008 (Zipper Pouch) for Regular Size,7.95,CAD,Zipper Pouchrefillfor Traveler´s Notebook Regular Size.1 Zippered Pouch and 1 open pouchDimensions (open): 21x23.5 (8x9.2 in. approx.)See all Traveler's Companyproducts.Made in Japan.,
966,,Cisco Catalyst 3650-24T 24 Ports Manageable Layer 3 Switch,"2,588.34",GBP,,
967,,Logitech USB Headset H540 - USB - EMEA 981-000480,53.29,EUR,,
968,,Light Light Black T596900 UltraChrome HDR 350 ml,"577,97 zł netto",PLN,Light Light Black T596900 UltraChrome HDR 350 ml,
969,,8GB (1 x 8GB) DDR4 2400MHz SO-DIMM,52.54,EUR,8GB DDR4 2400 MT/s (PC4-19200) CL17 SR x8 Unbuffered SODIMM 260pinfor Mac,
969,,8GB (1 x 8GB) DDR4 2400MHz SO-DIMM,52.54,EUR,8GB DDR4 2400 MT/s (PC4-19200) CL17 SR x8 Unbuffered SODIMM 260pinfor Mac,
970,SanDisk,SanDisk Extreme PRO 64GB A2 V30 Performance microSDXC,16.79,GBP,"64GB SanDisk Extreme PRO microSDXC UHS-II Card Read upto 170MB/s Write Speed upto 90MB/s C10, U3, A2, V30",
967,,Logitech USB Headset H540 - USB - EMEA 981-000480,53.29,EUR,,
971,,Sony FE 24-240mm F/3.5-6.3 OSS Lens Sony,4361.62,PLN,,
972,,Ubiquiti Networks 5 GHz airMAX AC Sector Antenna Reference: AM-5AC22-45,169.103783,EUR,Ubiquiti Networks 5 GHz airMAX AC Sector Antenna Reference: AM-5AC22-45,
973,,ROTOR G2 CLEAN SWEEP 160MM,0,EUR,,
974,,Mixer video Blackmagic ATEM 2 M/E Production Studio 4K Video Switcher,3375,EUR,"The new ATEM 2 M/E Production Studio 4K lets you produce broadcast quality live multi camera production in SD, HD or amazing Ultra HD! Featuring 20 inputs with built in re-synchronizers so you can connect the widest range of video sources such as cameras, disk recorders and computers for incredible live music, sport and more! ATEM 2 M/E Production Studio 4K has advanced broadcast features such as chroma key, customizable transitions, upstream and downstream keyers, DVE, Super Source, audio mixer, 2 x multi views, media pool and more! You also get 6G-SDI and HDMI 4K connections and 6 auxiliary outputs",
975,,"iiyama ProLite XUB3493WQSU-B1 computer monitor 86.4 cm (34\"") 3440 x 1440 pixels UltraWide Quad HD LED Black",9999999,GBP,"iiyama ProLite XUB3493WQSU-B1. Display diagonal: 86.4 cm (34\""), Display resolution: 3440 x 1440 pixels, HD type: UltraWide Quad HD, Display technology: LED, Display surface: Matt, Response time: 4 ms, Native aspect ratio: 21:9, Viewing angle, horizontal: 89°, Viewing angle, vertical: 89°. Built-in speaker(s). Built-in USB hub, USB hub version: 3.2 Gen 1 (3.1 Gen 1). VESA mounting, Height adjustment. Product colour: Black",
976,,Asus TUF Gaming X570-Plus (Wi-Fi) ATX AMD AM4 Ryzen 3000 PCIe 4.0 M. 2 12+2 Dr. MOS DDR4 LAN HDMI DP CFX USB 3.2 Gen 2 Type-A Type-C Aura Sync RGB | 90MB1170-M0EAY0,1034.00,AED,"AMD AM4 Socket: Ready for 2nd and 3rd Gen AMD RyzenComprehensive Cooling: Active chipset heatsink, VRM heatsinkDual PCIe 4.0 M.2 and USB 3.2 Gen 2 Type-A /Type-CGigabit Ethernet, Intel 2x2 802.11ac Wi-Fi with MU-MIMO support, Bluetooth 5.0, TUF LANGuard and TurboLAN technologyAura Sync RGB",
977,,Sony SEL FE 35mm f/1.8 E-Mount Lens,799.99,CAD,,
978,Brother,Brother HL-L8360CDW Laser Printer,588.76,AUD,"Need Help with your purchase? If you have any questions regarding any of our products or services, please feel free to contact us. 1300 765 575 03 9703 255 support@cartridgesdirect.com.au Find out more Delivery and Shipping Information Terms and Conditions",
979,,"50\"" Q60T Series QLED 4K UHD Smart TV QN50Q60TAFXZA (2020 Model)",613.49,USD,"Enjoy your TV experience with this UHD Samsung smart television. The ultrafast Quantum Processor optimizes and upscales content for impressive results, while the warm and cool LED backlights enhance contrast details. Tizen powers this Samsung smart television with next-generation apps and a host of enhancements that elevate your watching experience.",
980,OKI,OKI Toner Sort 8k - C5850/5950,1095,DKK,,
981,,WD HDD 1TB My Passport Black,153.60,BAM,WD HDD 1TB My Passport Black Hard diskovi,
982,Apple,Apple Apple Lightning to VGA Adapter MD825ZM/A,49.00,USD,Apple Lightning to VGA Adapter MD825ZM/A,
983,,"TP-Link TL-SG2008 8-Port Gigabit Smart Switch Fanless 802.1Q VLAN, ACL, Port Security and Storm control L2/L3/L4 QoS and IGMP snooping",9.398E1,AUD,"TP-Link TL-SG2008 8-Port Gigabit Smart Switch Fanless 802.1Q VLAN, ACL, Port Security and Storm control L2/L3/L4 QoS and IGMP snoopingGigabit Ethernet connections on all ports provide full speed of data transferringIntegrated security strategy including 802.1Q VLAN, ACL, Port Security and Storm control help protect LAN area investmentL2/L3/L4 QoS and IGMP snooping optimize voice and video applicationsWEB/CLI managed modes, SNMP, RMON bring abundant management featuresInnovative energy-efficient technology saves up to 65% of power consumptionHARDWARE FEATURESStandards and ProtocolsIEEE 802.3i, IEEE 802.3u, IEEE 802.3ab,IEEE 802.3ad, IEEE 802.3x, IEEE 802.1d, IEEE 802.1s,IEEE 802.1w, IEEE 802.1q, IEEE 802.1p, IEEE 802.1xInterface8 10/100/1000Mbps RJ45 Ports(Auto-Negotiation/Auto MDI/MDIX)Network Media10BASE-T:",
984,Canon,"Original Toner Canon 3023C002 / 054H, ca. 1.200 S., cyan",61.07,EUR,,
985,,"ASUS TUF X570-PLUS GAMING Motherboard , AMD X570 Ryzen Gen 3",112.35,OMR,"MD AM4 Socket: Ready for 2nd and 3rd Gen AMD Ryzen™ processors Enhanced Power Solution: 12+2 Dr. MOS power stages, 6-layer PCB, ProCool sockets, military-grade TUF components, and Digi+ VRM for maximum durability Comprehensive Cooling: Active chipset heatsink, VRM heatsink, M.2 heatsink, hybrid fan headers and Fan Xpert 4 Next-Gen Connectivity: Dual PCIe 4.0 M.2, USB 3.2 Gen 2 ports, exclusive Realtek® L8200A Gigabit Ethernet, TUF LANGuard and TurboLAN technology Realtek S1200A Codec: Pristine audio quality with unprecedented 108dB signal-to-noise ratio for stereo line-out and 103dB SNR for line-in Aura Sync RGB: Synchronize LED lighting with a vast portfolio of",
986,,Kingston 256GB Data Traveler 100 Generation 3 USB 3.0(Fekete) (DT100G3/256GB),11960,HUF,,
987,,ASUS ROG STRIX B550-E GAMING Presa AM4 ATX AMD B550,329.69,EUR,"ASUS ROG STRIX B550-E GAMING, AMD, Presa AM4, AMD Ryzen, DDR4-SDRAM, DIMM, 2133,2400,2666,2800,3000,3200,3466,3600,3866,4000,4133,4266,4400,4600 MHz",
